Middle layer Super Output Areas Code,Middle layer Super Output Areas,% 16_to_29,% 30_to_49,% 50_to_69,total
E02006421,Surrey Heath 006,14.90082245,27.30527334,24.52830189,10335
E02006422,Surrey Heath 007,13.14092228,26.05611093,25.70138665,6202
E02006423,Surrey Heath 008,17.40565617,29.09269337,23.57926666,11209
E02006424,Surrey Heath 009,13.14048315,23.88059701,26.6348669,6499
E02006425,Surrey Heath 010,14.26575598,27.22756908,25.61316361,6442
E02006426,Surrey Heath 011,12.45262588,26.89045299,26.70998015,5541
E02006427,Surrey Heath 012,13.99917001,28.86982985,24.24955042,7229
E02006429,Tandridge 002,14.78504445,29.85020095,23.95566922,8211
E02006430,Tandridge 003,14.49138293,28.1420765,24.14880202,9516
E02006431,Tandridge 004,14.58945549,27.0613656,23.24114088,11570
E02006432,Tandridge 005,12.2906013,23.94639393,27.26150591,5671
E02006433,Tandridge 006,11.91655252,24.17026657,26.48825203,9491
E02006434,Tandridge 007,14.15194079,25.32850023,25.04153451,6621
E02006435,Tandridge 008,12.41819372,24.29646597,29.31937173,6112
E02006436,Tandridge 009,13.33548075,25.25366404,27.12191979,6209
E02006437,Tandridge 010,12.7474362,22.40639161,28.47603148,8386
E02006438,Tandridge 011,13.4659159,21.94800527,30.51395711,8347
E02006439,Waverley 001,13.90802756,25.50873257,26.1496555,6241
E02006440,Waverley 002,14.3670974,25.87189107,26.08031124,7197
E02006441,Waverley 003,21.23620833,24.07165737,22.58868193,8429
E02006442,Waverley 004,11.64821456,22.51676283,26.6334009,6413
E02006443,Waverley 005,12.40165355,29.51060141,24.12321643,7499
E02006444,Waverley 006,12.69686411,26.81533101,23.74912892,7175
E02006445,Waverley 007,16.66666667,29.83641536,20.59032717,8436
E02006446,Waverley 008,11.93238791,22.83340496,28.60621687,6981
E02006447,Waverley 009,13.02029329,24.17419642,25.52214487,6751
E02006448,Waverley 010,11.27504061,28.70871684,25.24363833,7388
E02006449,Waverley 011,11.63024727,23.7492812,26.96952271,6956
E02006450,Waverley 012,12.36911908,24.33337987,28.11671088,7163
E02006451,Waverley 013,13.67644565,21.90096659,25.1738172,11794
E02006453,Waverley 015,13.86835202,20.93966134,27.31934176,8386
E02006454,Waverley 016,10.83998817,24.87429755,26.36793848,6762
E02006455,Waverley 017,13.61418347,27.39102147,25.45543266,6148
E02006456,Woking 001,13.43302181,29.70716511,23.37694704,8025
E02006457,Woking 002,11.41601458,25.34033658,26.00493086,9329
E02006458,Woking 003,12.67346054,26.00823938,25.31439722,9224
E02006459,Woking 004,21.53384023,32.58237116,17.7508683,10653
E02006460,Woking 005,14.1509434,30.47813036,23.50986278,9328
E02006461,Woking 006,14.01621223,27.51658069,24.73102432,6785
E02006462,Woking 007,14.47920412,29.44983819,24.75128851,8343
E02006463,Woking 008,17.8490991,37.43430931,17.81156156,10656
E02006464,Woking 009,13.66705813,27.71579565,25.11743981,6812
E02006465,Woking 010,13.03508207,26.87479884,26.39201802,6214
E02006466,Woking 011,15.60509554,32.28060863,19.88676575,11304
E02006467,Woking 012,12.2831176,28.2566786,25.87441476,7262
E02006534,Adur 001,13.36045744,25.8082252,26.07213547,9094
E02006535,Adur 002,10.24456522,25.16304348,24.95923913,7360
E02006536,Adur 003,13.46487135,24.53006266,26.12984935,7501
E02006537,Adur 004,14.43083642,26.65907149,23.87733789,10533
E02006538,Adur 005,12.08850513,25.80679978,27.40420939,9265
E02006539,Adur 006,14.02714932,24.11901824,26.10722611,7293
E02006540,Adur 007,12.22027972,23.33916084,28.12937063,5720
E02006541,Adur 008,12.85512277,24.42473326,25.7488109,7779
E02006542,Arun 001,11.78316193,18.26738714,32.90918599,5737
E02006543,Arun 002,11.57142857,20.10714286,31.73214286,5600
E02006544,Arun 003,13.32013088,22.42121577,28.68951266,11614
E02006545,Arun 004,15.99934227,27.95362986,21.93537779,12163
E02006546,Arun 005,13.11086798,22.71152443,25.99380015,10968
E02006547,Arun 006,13.79160637,24.68885673,27.93053546,6910
E02006548,Arun 007,13.16113161,24.25174252,26.42476425,9756
E02006549,Arun 008,8.417346775,13.73019683,31.57305169,6249
E02006550,Arun 009,12.67166042,19.30919684,28.53724511,9612
E02006551,Arun 010,7.213774035,12.40417243,30.38833731,7957
E02006552,Arun 011,15.51374035,26.26235278,27.27764993,7387
E02006553,Arun 012,14.29458648,26.79846807,25.00776317,9661
E02006554,Arun 013,10.88794926,18.60465116,29.67381456,6622
E02006555,Arun 014,17.84507408,25.33142709,25.51338705,7694
E02006556,Arun 015,12.88100406,19.70368972,26.79060111,10597
E02006557,Arun 016,17.60844382,27.26219591,23.82546016,7769
E02006558,Arun 017,18.40902732,26.56905717,24.49874102,10723
E02006559,Arun 018,8.570729918,15.63760851,29.51461059,8179
E02006560,Arun 019,11.2668797,19.21451397,29.11040099,9701
E02006561,Chichester 001,11.33482476,23.51976137,28.35197614,6705
E02006562,Chichester 002,10.88369071,19.86679662,32.94346979,6156
E02006563,Chichester 003,11.5397984,18.64789712,34.46298227,5754
E02006564,Chichester 004,10.96370463,21.08886108,28.99874844,7990
E02006565,Chichester 005,10.95051445,20.11268986,29.83831455,8164
E02006566,Chichester 006,12.36036911,18.97765906,29.31034483,8236
E02006567,Chichester 007,11.78078625,21.34860713,30.2525384,7682
E02006568,Chichester 008,24.58736483,24.04260509,21.74160501,12299
E02006569,Chichester 009,16.37232495,22.73010596,25.0155828,9626
E02006570,Chichester 010,22.00269421,23.28244275,23.14773238,8908
E02006571,Chichester 011,13.45475911,22.04465335,27.72032902,8510
E02006572,Chichester 012,17.43558496,25.40041783,24.60828691,11488
E02006573,Chichester 013,10.55302314,18.56884837,30.44637482,11627
E02006574,Chichester 014,11.18234271,17.28180236,30.98269072,10919
E02006575,Crawley 001,17.76014306,31.63071421,20.15200626,8947
E02006576,Crawley 002,15.53896407,31.87120859,20.62529165,10715
E02006577,Crawley 003,15.65217391,30.43478261,21.00165107,9085
E02006578,Crawley 004,19.51684679,34.56770502,17.56198347,12584
E02006579,Crawley 005,16.47523331,31.58650395,21.91911941,8358
E02006580,Crawley 006,16.19626057,27.83136835,23.50839586,8397
E02006581,Crawley 007,18.0896272,32.44156848,19.55765888,10354
E02006582,Crawley 008,15.39931219,29.01541205,26.23869571,7851
E02006583,Crawley 009,15.5597723,28.78979549,24.18300654,9486
E02006584,Crawley 010,17.60204082,30.39540816,22.86989796,7840
E02006585,Crawley 011,16.55238783,28.82232648,21.70095032,8313
E02006586,Crawley 012,19.62663348,31.37523335,20.62227754,8035
E02006587,Crawley 013,18.08386039,30.3701101,23.27242914,8538
E02006588,Horsham 001,16.61703967,29.57448852,22.81240995,10411
E02006589,Horsham 002,12.63992948,25.28867342,28.86734244,11345
E02006590,Horsham 003,13.40088808,25.8339975,27.27997267,8783
E02006591,Horsham 004,14.65861027,27.97583082,24.95468278,8275
E02006592,Horsham 005,13.40422345,20.90759323,30.6574809,6677
E02006593,Horsham 006,16.23393886,27.81568454,22.56092158,11285
E02006594,Horsham 007,13.82619026,29.89125468,22.77254866,10943
E02006595,Horsham 008,14.03685092,21.04969291,27.59352317,8955
E02006596,Horsham 009,14.70996688,25.7451127,28.42645017,9361
E02006597,Horsham 010,14.03678606,26.839303,25.12907389,12396
E02006598,Horsham 011,12.40153874,21.37754167,33.13793735,5459
E02006599,Horsham 012,8.590915687,14.49717022,35.87287767,6891
E02006600,Horsham 013,11.29914876,21.35184435,28.47588164,9868
E02006601,Horsham 014,12.73031826,20.60301508,28.57621441,8955
E02006602,Horsham 015,12.32499426,21.89579986,29.98622906,8714
E02006603,Horsham 016,10.52445074,19.35979211,30.39215686,8466
E02006604,Mid Sussex 001,14.84410303,28.52086158,24.22051514,13278
E02006605,Mid Sussex 002,15.92836946,23.51555137,27.81966698,6366
E02006606,Mid Sussex 003,12.57635645,24.23044676,28.45849802,8349
E02006607,Mid Sussex 004,11.72257821,24.23671315,27.13908783,7959
E02006608,Mid Sussex 005,11.19709413,22.97852179,28.63234365,6332
E02006609,Mid Sussex 006,12.9317852,22.35123367,30.15965167,6890
E02006610,Mid Sussex 007,12.74621934,25.9626382,27.20803152,7869
E02006611,Mid Sussex 008,10.2535064,25.96916108,23.84354038,11479
E02006612,Mid Sussex 009,14.4234021,32.42306392,19.95265472,11828
E02006613,Mid Sussex 010,14.86451613,29.63870968,23.26451613,7750
E02006614,Mid Sussex 011,13.27419857,28.59477124,24.2141301,12852
E02006615,Mid Sussex 012,15.84536958,28.05154347,26.08326253,7062
E02006616,Mid Sussex 013,14.28426293,29.32032917,23.17382912,9843
E02006617,Mid Sussex 014,14.55938697,28.15544609,24.9589491,9135
E02006618,Mid Sussex 015,12.70726794,23.12102898,27.95598946,6453
E02006619,Mid Sussex 016,13.33039551,24.30318387,27.18960009,9077
E02006620,Mid Sussex 017,10.39840637,24.28286853,25.687251,10040
E02006621,Worthing 001,9.973992198,17.65929779,32.63979194,7690
E02006622,Worthing 002,12.62984545,23.48619204,27.41322523,7894
E02006623,Worthing 003,14.25392508,24.36642354,25.41723328,8089
E02006624,Worthing 004,13.81991814,23.92905866,28.39017735,7330
E02006625,Worthing 005,15.48579228,29.20957935,24.5315796,8059
E02006626,Worthing 006,15.6329735,30.81452404,20.58881256,10190
E02006627,Worthing 007,14.70067673,26.01769912,25.0702759,9605
E02006628,Worthing 008,16.03668083,31.17870722,22.94788638,8942
E02006629,Worthing 009,14.60947503,27.24711908,25.30089629,7810
E02006630,Worthing 010,13.94565461,26.39793398,24.43296654,8906
E02006631,Worthing 011,17.72785245,31.45295791,23.48670656,10193
E02006632,Worthing 012,12.1634732,22.95658501,28.42590347,8246
E02006633,Worthing 013,11.09127692,18.66000238,28.66833274,8403
E02006782,Bromley 040,14.47206498,27.52891952,24.66158011,8126
E02006783,Lewisham 037,17.6894378,30.07847678,22.15360865,7773
E02006784,Lewisham 038,16.99510481,29.25819003,23.86092632,7967
E02006785,Bexley 029,15.03850219,27.93296089,25.62282953,6623
E02006786,Greenwich 033,16.92918597,30.7081403,22.4354732,7555
E02006787,Bromley 041,12.48733536,30.4331307,23.98682877,7896
E02006788,Croydon 045,17.36959664,30.24569702,23.38720273,7611
E02006789,Bromley 042,13.21339036,20.35098068,27.98997198,6781
E02006790,Tandridge 012,12.23934723,22.75611967,27.50938998,7721
E02006791,Ealing 040,16.99933906,39.04824851,19.85459352,7565
E02006792,Hounslow 029,19.97330961,34.57517794,20.26245552,8992
E02006793,Enfield 037,19.90875156,28.90916632,21.05972625,9644
E02006794,Haringey 037,19.57020403,30.49619703,19.81166244,8283
E02006795,Harrow 032,17.84418098,29.6757803,22.55020566,8266
E02006796,Hillingdon 033,16.40359022,33.09604869,20.32394512,9693
E02006798,Lewisham 039,25.63842952,34.50331871,19.11351108,8889
E02006799,Barking and Dagenham 023,17.35736235,31.66680508,18.16294328,12041
E02006800,Redbridge 034,20.04768392,32.35013624,18.3106267,14680
E02006801,Lambeth 036,38.59177954,27.7790752,17.35170481,8564
E02006802,Southwark 034,34.79573138,30.59178614,17.49487981,9277
E02006821,Portsmouth 026,13.89097462,25.96485959,24.73344346,6659
E02006822,Havant 018,14.04621171,23.7721655,28.54379366,9305
E02006823,Buckinghamshire 039,10.75545607,22.33911584,28.13654169,8935
E02006824,Buckinghamshire 036,12.92895372,23.73806276,26.28817295,9529
E02006825,East Cambridgeshire 011,11.7239155,24.33478471,29.30172553,6201
E02006826,West Suffolk 015,17.83883535,29.82366209,21.96022145,9754
E02006829,East Hampshire 016,11.58108108,21.59459459,29.86486486,7400
E02006830,Havant 019,16.44677661,25.69715142,23.44827586,6670
E02006831,Havant 020,12.31614676,21.17342816,29.46500727,6187
E02006832,Sevenoaks 016,14.18217757,24.39466315,25.89359249,6071
E02006833,Tonbridge and Malling 014,13.1759207,25.92473205,26.49689741,12409
E02006836,Sutton 025,12.96720936,25.44141252,24.89108003,8722
E02006837,Epsom and Ewell 010,13.50755133,25.9120991,25.08060411,11786
E02006838,East Hampshire 017,10.88709677,19.55645161,31.61002304,6944
E02006839,Waverley 018,11.76194389,21.69268694,30.33219861,8519
E02006853,Tower Hamlets 032,31.90484837,39.04122027,9.415289631,11014
E02006854,Tower Hamlets 033,32.76788239,41.30619169,11.57760814,7074
E02006855,Canterbury 019,29.06342528,28.90758922,16.61212405,6417
E02006856,Canterbury 020,35.74120603,24.0936827,16.11629576,11144
E02006857,Eastbourne 013,12.85984217,23.51895076,25.66411026,8997
E02006858,Eastbourne 014,13.507976,20.24001171,30.8795551,6833
E02006859,Thurrock 019,17.84135241,36.21586476,17.93237971,7690
E02006873,South Cambridgeshire 020,14.35938922,37.08160582,15.20881788,9889
E02006874,South Cambridgeshire 021,13.23428795,30.25119734,24.16186101,10231
E02006877,Peterborough 022,17.12975699,31.63686382,19.53232462,10905
E02006878,Peterborough 023,18.18952234,35.46224961,14.69183359,12980
E02006879,Folkestone and Hythe 014,18.30275229,28.04281346,25.21406728,6540
E02006880,Folkestone and Hythe 015,15.35800241,27.00060168,27.04572804,6648
E02006882,Harrow 033,17.61355744,28.08723434,24.80205584,14398
E02006886,Vale of White Horse 016,12.65612591,26.59735759,25.73821385,13851
E02006907,Norwich 014,31.32022472,31.22191011,18.67977528,7120
E02006908,Norwich 015,21.53514291,31.69153335,22.541794,5563
E02006918,Hackney 028,20.25482258,34.84162896,16.5158371,8398
E02006921,Hackney 029,23.53015392,25.22079233,16.04844815,7926
E02006922,Colchester 022,15.94644375,24.70954945,24.93624256,14116
E02006924,Redbridge 035,19.47058824,31,20.34558824,13600
E02006925,Redbridge 036,20.67267684,27.09431345,23.00970874,14420
E02006926,Thurrock 020,17.08931918,32.72954403,22.2985634,8005
E02006927,Greenwich 034,17.85916404,33.66480718,18.85358558,12369
E02006928,Greenwich 035,31.96660329,38.82780855,11.39952054,12097
E02006930,Greenwich 037,21.37342544,41.10117838,15.02438033,9844
E02006931,Greenwich 038,20.98308668,34.58773784,19.37632135,9460
E02006937,Luton 022,24.05292925,35.58851777,15.37722762,9371
E02006938,Luton 023,35.1660401,30.54511278,12.64097744,6384
E02006939,Reading 019,26.86925795,42.17667845,13.76678445,7075
E02006940,Reading 020,34.45010925,37.63049284,11.76256373,8238
E02006941,Southwark 035,32.21678585,42.05871283,16.95521265,5314
E02006942,Southwark 036,30.84444444,37.48148148,15.2,6750
E02006953,Barnet 042,27.46809207,40.71124686,11.30140722,9167
E02006954,Barnet 043,21.47305981,36.49036085,16.24320316,10115
E02006955,Brent 035,37.53829759,34.68762488,10.710004,7507
E02006956,Brent 036,28.39506173,29.17657719,18.21270812,8829
E02006968,Ealing 041,16.99784534,34.10342351,20.9121379,8354
E02006969,Ealing 042,20.46692607,40.94941634,16.94941634,6425
E02006970,Ealing 043,19.44179714,33.61470388,19.12865895,7345
E02006971,Ealing 044,19.16124367,31.04362497,20.90865269,8298
E02006972,Hounslow 030,18.61839675,35.75914296,18.87698559,5414
E02006973,Hounslow 031,16.25853544,36.16670591,20.37909112,8494
E02006975,Portsmouth 027,63.513382,13.98540146,9.420924574,10275
E02006976,Portsmouth 028,20.12424699,26.26129518,20.68900602,5312
E02006978,Chelmsford 022,30.33351709,33.90297685,14.15380375,7256
E02006979,Chelmsford 023,25.81297651,36.33110316,15.37264665,6427
E02006980,Rochford 011,13.53764157,23.01132578,28.32778148,7505
E02006981,Rochford 012,14.49129008,23.07498107,27.39207271,7922
E02006987,Croydon 046,27.95713511,43.04123711,11.17742811,7372
E02006988,Croydon 047,16.3547486,38.88268156,16.87150838,7160
E02006991,Greenwich 039,27.77777778,47.40424185,10.98448876,6318
E02006992,Greenwich 040,21.79783481,42.89015935,13.59931882,8221
E02006993,Greenwich 041,29.07987144,41.11415308,9.177478872,8401
E02006994,Greenwich 042,21.35007849,37.4411303,16.10413396,7644
E02006995,Newham 038,41.71587357,36.27416927,5.75431284,8637
E02006996,Newham 039,36.9719981,34.64641671,10.84480304,8428
E02006997,Newham 040,34.25253991,40.50798258,10.4934688,6890
E02006998,Newham 041,21.87720536,35.53987297,16.34438956,7085
E02006999,Newham 042,28.24617574,44.56599075,9.284951974,11244
E02007004,Thurrock 021,17.5388756,36.12440191,17.29964115,6688
E02007005,Thurrock 022,18.89099976,37.04583234,15.24578485,8422
E02007008,Lewisham 040,30.26041667,43.71527778,9.84375,5760
E02007009,Lewisham 041,19.55356166,37.14848452,19.85994091,9139
E02007010,Bedford 021,15.72783698,28.91439279,22.96521841,8539
E02007011,Bedford 022,15.34614372,33.46933404,16.51750461,7598
E02007012,Milton Keynes 033,15.56763285,36.53381643,15.76086957,8280
E02007013,Milton Keynes 034,17.0801621,41.54393595,9.844815657,10117
E02007014,Milton Keynes 035,16.18927268,33.45970233,21.49677057,7122
E02007015,Milton Keynes 036,17.61722389,37.03550357,14.38774454,9661
E02007016,Milton Keynes 037,16.30658995,34.87134947,17.64194984,9211
E02007017,Redbridge 037,18.07871158,29.78337303,19.29227628,8817
E02007018,Redbridge 038,18.00412939,33.06262904,17.88024776,7265
E02007019,Redbridge 039,18.87555804,38.01618304,12.55580357,7168
E02007020,Redbridge 040,20.73381441,30.11484907,18.12176034,9839
E02007021,Oxford 020,30.1647505,29.12172573,17.07953064,8437
E02007032,North Norfolk 015,13.6717031,19.12864897,28.4582661,6817
E02007033,North Norfolk 016,14.9015176,21.34323539,26.31578947,6194
E02007046,Ashford 015,15.37476888,25.45868298,22.27279192,7031
E02007047,Ashford 016,18.00497625,31.55394707,20.60619769,8842
E02007052,Norwich 016,23.49211259,30.60624807,20.70832045,6466
E02007053,Norwich 017,44.30192403,24.27232363,16.21443841,6081
E02007054,South Norfolk 016,16.06448662,34.32426252,17.21930025,8746
E02007055,South Norfolk 017,13.6791827,23.70969882,27.30529388,7537
E02007056,Colchester 023,17.01292705,35.87257618,16.14727608,8664
E02007057,Colchester 024,19.91226904,35.18543134,17.34680314,7523
E02007068,Slough 015,19.46423482,36.24964377,15.5599886,7018
E02007069,Slough 016,19.09124675,33.60158475,17.1350749,8077
E02007074,Southampton 033,43.22809426,26.95035461,10.24937085,8742
E02007075,Southampton 034,35.62134641,34.88591363,15.93437677,5303
E02007076,Test Valley 016,18.14863103,34.69361147,17.27509778,7670
E02007077,Test Valley 017,17.56521739,35.27759197,14.71571906,7475
E02007078,Test Valley 018,15.81642702,24.89659248,26.49202285,5077
